PID,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Cars,Wood Deck SF,SalePrice,SalePrice_Present,TotalPorch,Overall Qual,Overall Cond,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Qual,MS SubClass,MS Zoning,Lot Shape,Lot Config,Neighborhood,Condition 1,Roof Style,Exterior 1st,Foundation,Central Air,Garage Type,Sale Type,Sale Condition,Alley_simplificado,Land_Contour_simplificado,Land_Slope_simplificado,Roof_Matl_simplificado,Electrical_simplificado,FunctioNo aplical_simplificado,Paved_Drive_simplificado,PoolQC_simplificado,Fence_simplificado,Misc_Feature_simplificado
531453040,70.0,8400,1980,1981,650.0,0,1564,0.0,0.0,2,1,3,1,1,2.0,0,171000,250233.2217527301,254,6,6,3,4,3,1,1,1,3,3,3,1,3,60,RL,Reg,Inside,SawyerW,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
531477050,70.0,9800,1920,1950,816.0,0,1012,0.0,0.0,1,0,2,1,0,1.0,121,67500,98776.27174449872,80,5,5,2,3,3,1,1,1,3,3,0,1,3,30,RH,Reg,Corner,SawyerW,Feedr,Gable,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
532351140,68.0,8930,1978,1978,0.0,0,1902,0.0,0.0,2,0,4,2,0,2.0,0,112000,163895.44348716826,0,6,5,3,0,0,0,0,0,3,3,0,1,3,90,RM,Reg,Inside,Sawyer,RRAe,Gable,VinylSd,Slab,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
532354090,88.0,11782,1961,1995,1109.0,0,1155,1.0,0.0,1,0,3,1,0,2.0,192,148000,216576.1217509009,0,5,7,3,3,3,3,5,1,3,4,0,1,3,85,RL,IR1,Inside,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,0,1,0,1,1
532376160,65.0,8450,1965,2009,894.0,0,894,1.0,0.0,1,0,3,1,1,1.0,416,138500,202674.27609797145,144,5,8,4,3,3,1,6,4,5,3,4,1,3,20,RL,Reg,Inside,Sawyer,RRAe,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
532377060,72.0,9819,1967,1967,882.0,0,900,0.0,0.0,1,0,3,1,0,1.0,0,122000,178528.96522709398,0,5,5,4,3,3,1,4,1,3,3,0,1,3,20,RL,IR1,Inside,Sawyer,Norm,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
532377100,75.0,7500,1963,1963,1040.0,0,1040,1.0,0.0,1,1,3,1,0,1.0,0,133000,194625.8391410123,220,5,5,3,3,3,1,5,1,2,3,0,3,3,20,RL,Reg,Corner,Sawyer,Feedr,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
532378110,72.0,6897,1962,2010,1040.0,0,1040,1.0,0.0,1,1,3,1,0,1.0,0,127000,185845.72609705685,104,5,8,4,3,3,1,5,1,5,3,0,1,3,20,RL,IR1,Corner,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
532479070,39.0,15410,1974,2002,1208.0,0,1494,1.0,0.0,2,0,3,1,2,2.0,296,169000,247306.51740474493,186,6,6,4,3,3,4,4,6,5,3,2,3,3,20,RL,IR1,CulDSac,Sawyer,RRNe,Hip,Plywood,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,1,0
533130020,107.0,10186,1992,1992,750.0,0,1923,1.0,0.0,2,1,3,1,1,2.0,240,190000,278036.913058589,39,7,5,3,4,3,1,6,1,5,4,3,2,3,60,RL,IR1,Inside,NoRidge,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533130130,85.0,13143,1993,1993,1231.0,0,2349,1.0,0.0,2,1,4,1,1,3.0,32,362500,530465.163072308,130,8,5,3,4,3,1,2,6,5,4,3,2,3,60,RL,IR1,Inside,NoRidge,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533130160,88.0,11134,1992,1993,1390.0,0,2225,1.0,0.0,2,1,4,1,1,3.0,198,285000,417055.3695878834,30,8,5,3,4,3,1,6,1,5,4,3,2,3,60,RL,Reg,Inside,NoRidge,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533205060,25.0,4835,2004,2005,1488.0,0,1488,1.0,0.0,2,0,2,1,1,2.0,168,260000,380471.5652380692,50,7,5,3,5,3,3,6,1,5,4,4,3,3,120,FV,IR1,CulDSac,Somerst,Norm,Gable,MetalSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533208090,39.0,3515,2004,2004,840.0,0,1680,0.0,0.0,2,1,2,1,0,2.0,0,190000,278036.913058589,111,7,5,3,4,3,1,1,1,5,4,0,2,3,160,FV,Reg,Inside,Somerst,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,1,1,1,1,1,1,1,0,0,0
533210060,30.0,3215,2004,2004,600.0,0,1200,0.0,0.0,2,1,2,1,0,2.0,0,155000,226819.5869688489,172,7,5,3,4,3,3,6,1,5,4,0,2,3,160,FV,Reg,Inside,Somerst,Norm,Gable,MetalSd,PConc,Y,Detchd,ConLD,Normal,1,1,1,1,1,1,1,0,0,0
533212010,30.0,3182,2004,2005,600.0,0,1200,0.0,0.0,2,1,2,1,0,2.0,0,151000,220966.17827287863,172,7,5,3,4,3,1,1,1,5,4,0,2,3,160,FV,Reg,Inside,Somerst,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,1,1,1,1,1,1,1,0,0,0
533212020,24.0,2544,2004,2005,600.0,0,1200,1.0,0.0,2,1,2,1,0,2.0,0,149500,218771.15001188972,172,7,5,3,4,3,1,6,5,5,4,0,2,3,160,FV,Reg,Inside,Somerst,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,1,1,1,1,1,1,1,0,0,0
533212060,24.0,2544,2005,2005,600.0,0,1236,1.0,0.0,2,1,2,1,0,2.0,0,152000,222429.5304468712,166,6,5,3,4,3,1,6,1,5,4,0,2,3,160,FV,Reg,Inside,Somerst,Norm,Gable,VinylSd,PConc,Y,Detchd,WD ,Normal,1,1,1,1,1,1,1,0,0,0
533213030,72.5,4403,2009,2009,1470.0,0,1478,1.0,0.0,2,1,2,1,1,2.0,0,222000,324864.18262635136,144,7,5,3,5,3,3,6,1,5,4,4,3,3,20,FV,IR2,Inside,Somerst,Norm,Gable,MetalSd,PConc,Y,Attchd,New,Partial,0,1,1,1,1,1,1,0,0,0
533221090,72.5,2117,2000,2000,756.0,0,1573,0.0,0.0,2,1,3,1,0,2.0,0,177500,259745.01088368185,32,6,5,3,4,3,1,6,1,5,4,0,1,3,160,FV,Reg,Inside,Somerst,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533221110,72.5,2980,2000,2000,756.0,0,1512,1.0,0.0,2,1,2,1,0,2.0,0,177000,259013.33479668555,32,6,5,3,4,3,1,6,1,5,4,0,1,3,160,FV,Reg,Corner,Somerst,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533223020,24.0,2572,1999,1999,696.0,0,1416,1.0,0.0,2,1,3,1,0,2.0,0,155000,226819.5869688489,44,7,5,3,4,3,1,5,1,5,4,0,1,3,160,FV,Reg,FR2,Somerst,Norm,Hip,MetalSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533223100,72.5,2403,2003,2003,530.0,0,1080,0.0,0.0,2,1,2,1,0,2.0,0,147110,215273.7383160475,50,7,5,3,4,3,1,6,1,5,4,0,2,3,160,FV,IR1,FR2,Somerst,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533238045,57.0,12853,2010,2010,1642.0,0,1418,1.0,0.0,1,1,1,1,1,3.0,160,267916,392055.4610473944,416,8,5,3,5,1,1,6,1,5,4,4,2,3,20,FV,IR1,Inside,Somerst,Norm,Gable,CemntBd,PConc,Y,Attchd,New,Partial,1,1,1,1,1,1,1,0,0,0
533244030,68.0,7379,2000,2000,975.0,0,1848,1.0,0.0,2,1,3,1,1,2.0,280,254000,371691.4521941137,184,8,5,3,4,3,1,6,1,5,4,3,2,3,60,FV,IR1,Inside,Somerst,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533253060,30.0,4420,1980,1980,728.0,0,788,1.0,0.0,1,0,1,1,1,2.0,133,155000,226819.5869688489,42,8,5,3,4,3,4,6,1,3,4,3,3,3,120,RL,IR1,CulDSac,Greens,Norm,Gable,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533253210,40.0,3880,1978,1978,1226.0,0,1226,1.0,0.0,1,0,1,1,1,2.0,223,206000,301450.5478424702,78,8,6,3,4,3,4,6,1,3,4,3,3,3,120,RL,IR1,Inside,Greens,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
533352170,72.0,13517,1976,2005,725.0,0,1479,0.0,0.0,2,1,3,1,0,2.0,0,130500,190967.45870603083,44,6,8,3,3,3,1,6,1,5,4,0,2,3,60,RL,IR1,CulDSac,Sawyer,RRAe,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534102025,80.0,8000,2002,2002,1492.0,0,1492,1.0,0.0,2,0,3,1,1,2.0,277,230000,336571.00001829193,137,7,5,3,4,3,1,6,1,5,4,4,2,3,20,FV,Reg,Inside,Somerst,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534129040,80.0,10456,1967,1967,1829.0,0,1829,1.0,0.0,2,0,4,1,0,2.0,0,218500,319742.4500173773,76,6,6,3,3,3,1,6,1,4,3,0,2,3,20,RL,IR1,Inside,NWAmes,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534151175,80.0,10791,1993,1993,1280.0,0,2495,1.0,0.0,2,1,4,1,1,2.0,224,243500,356326.2543671917,32,6,5,3,4,3,2,6,1,5,4,3,1,3,60,RL,Reg,Inside,NWAmes,Norm,Gable,MetalSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534152050,80.0,10603,1977,2001,1610.0,0,1610,1.0,0.0,2,0,3,1,2,2.0,168,205000,299987.1956684776,68,6,7,3,3,3,2,5,1,4,4,3,2,3,20,RL,IR1,Inside,NWAmes,Norm,Gable,Plywood,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534152070,80.0,18837,1978,1978,1224.0,0,1891,0.0,1.0,3,0,3,1,1,2.0,0,212500,310962.3369734219,69,6,5,3,4,3,2,5,2,3,3,3,2,3,50,RL,IR1,Inside,NWAmes,Norm,Gable,MetalSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534152100,80.0,10421,1988,1988,980.0,0,1714,0.0,0.0,2,1,3,1,1,2.0,228,196500,287548.7021895407,222,7,5,3,4,3,1,6,1,3,3,3,1,3,60,RL,Reg,Inside,NWAmes,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,1
534176060,78.0,9360,1972,2006,1161.0,0,1381,1.0,0.0,1,1,3,1,1,2.0,0,197500,289012.0543635333,0,6,7,3,3,3,1,5,1,3,4,3,2,3,20,RL,Reg,Inside,NWAmes,Norm,Hip,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534176230,80.0,9600,1971,1971,715.0,0,1645,0.0,0.0,1,2,4,1,0,2.0,0,171000,250233.2217527301,78,6,6,3,3,3,1,5,1,3,3,0,2,3,60,RL,Reg,Inside,NWAmes,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
534202160,80.0,9600,1966,1966,1232.0,0,1232,1.0,0.0,1,1,3,1,0,2.0,0,142250,208161.8467504436,224,5,5,3,3,3,1,3,1,3,3,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Hip,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534251320,80.0,9790,1963,1963,1328.0,0,1328,1.0,0.0,1,1,3,1,2,2.0,0,143000,209259.36088093804,26,6,5,3,3,3,1,5,3,3,3,4,1,3,20,RL,Reg,Inside,NWAmes,Feedr,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534276360,77.0,9320,1959,1959,950.0,0,1225,1.0,0.0,1,1,3,1,0,0.0,352,128950,188699.2628363424,0,4,5,3,3,3,1,5,1,2,3,0,0,0,20,RL,IR1,Inside,No aplicames,Norm,Gable,Plywood,CBlock,Y,No aplica,WD ,Normal,0,1,1,1,1,1,1,0,0,1
534401110,90.0,9900,1966,1966,1209.0,0,1209,1.0,0.0,1,0,3,1,0,2.0,0,159000,232672.9956648192,120,5,5,3,4,3,1,4,1,4,3,0,2,3,20,RL,Reg,Corner,No aplicames,Norm,Hip,HdBoard,PConc,Y,Attchd,ConLD,Normal,0,1,1,1,1,1,1,0,0,0
534401140,88.0,9680,1967,1967,1510.0,0,1510,1.0,0.0,2,0,3,1,0,2.0,0,178900,261793.70392727145,244,5,6,3,3,3,1,4,1,5,4,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
534403360,73.0,10600,1964,1964,533.0,0,1775,0.0,0.0,2,0,3,1,0,2.0,0,136300,199454.9013151878,172,6,5,3,3,3,1,1,1,3,3,0,1,3,80,RL,IR1,Inside,No aplicames,Norm,Gable,HdBoard,CBlock,Y,Attchd,COD,Family,1,1,1,1,1,1,1,0,0,0
534403410,73.0,14112,1964,1964,1152.0,0,1152,1.0,0.0,1,0,3,1,1,2.0,227,180500,264135.0674056596,0,5,7,3,3,3,3,6,1,3,3,4,2,3,80,RL,IR1,Corner,No aplicames,Norm,Hip,Wd Sdng,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534425310,80.0,8800,1963,1963,936.0,0,1054,1.0,0.0,1,0,3,1,0,2.0,120,137500,201210.92392397887,0,6,7,4,3,3,4,6,1,5,4,0,2,3,85,RL,Reg,Inside,No aplicames,Feedr,Gable,MetalSd,PConc,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,1,0
534427010,98.0,13260,1962,2001,1728.0,0,1728,2.0,0.0,2,0,6,2,0,0.0,0,84900,124238.5995719695,0,5,6,3,3,3,1,4,1,3,3,0,0,0,90,RL,IR1,Inside,No aplicames,Norm,Hip,HdBoard,CBlock,Y,No aplica,Oth,Abnorml,0,1,1,1,1,1,1,0,0,0
534430080,68.0,9717,1950,1996,1078.0,0,1078,1.0,0.0,1,0,2,1,0,1.0,366,142125,207978.9277286945,112,5,6,3,3,3,2,6,3,4,4,0,1,3,20,RL,Reg,Inside,No aplicames,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
534431050,68.0,9724,1952,2002,1140.0,0,2461,0.0,0.0,2,0,3,1,2,2.0,0,197600,289158.38958093256,0,5,7,3,3,3,1,2,1,4,3,4,1,3,50,RL,Reg,Inside,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,0,1,0,1,0
534431070,120.0,17360,1949,1950,782.0,0,1556,0.0,0.0,2,0,3,1,1,2.0,0,172500,252428.25001371896,150,6,6,4,3,3,1,3,1,3,3,4,1,3,50,RL,Reg,Corner,No aplicames,Artery,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534450180,50.0,7207,1958,2008,858.0,0,858,1.0,0.0,1,0,2,1,0,0.0,117,116500,170480.52827013482,0,5,7,4,3,3,4,4,1,4,3,0,0,0,20,RL,IR1,Inside,BrkSide,Norm,Gable,Wd Sdng,CBlock,Y,No aplica,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534451150,55.0,5350,1940,1966,728.0,0,1306,0.0,0.0,1,0,3,1,0,0.0,263,76500,111946.44131043188,0,3,2,1,3,3,1,1,1,5,2,0,0,0,30,RL,IR1,Inside,BrkSide,Norm,Gable,Wd Sdng,CBlock,Y,No aplica,WD ,Normal,0,1,1,1,1,0,1,0,1,1
534475100,80.0,9920,1954,1954,1056.0,0,1063,1.0,0.0,1,0,3,1,0,1.0,0,128000,187309.07827104945,164,5,5,3,3,3,1,3,2,3,3,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
534476260,80.0,9600,1955,1972,1156.0,0,1520,1.0,0.0,1,0,3,1,2,1.0,0,153000,223892.88262086376,189,6,6,3,3,3,3,4,2,5,3,4,2,3,80,RL,Reg,Inside,No aplicames,Norm,Gable,AsbShng,CBlock,Y,Basment,WD ,Normal,0,1,1,1,1,1,1,0,0,0
534479320,78.0,7800,1954,1954,1268.0,0,1268,0.0,0.0,1,0,2,1,1,1.0,0,132000,193162.4869670197,98,5,6,3,3,3,1,2,1,4,3,4,3,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535101020,75.0,11380,1966,2008,1080.0,0,1128,1.0,0.0,1,0,2,1,1,1.0,238,178000,260476.6869706781,0,6,8,3,3,3,4,6,1,4,4,4,1,3,85,RL,IR1,Inside,No aplicames,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,1
535106190,80.0,11600,1960,1960,1105.0,0,2274,0.0,0.0,2,0,5,2,0,2.0,0,154300,225795.2404470541,0,5,5,3,3,3,1,3,1,3,3,0,1,3,90,RL,Reg,Corner,No aplicames,Feedr,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
535125010,73.0,19900,1970,1989,1947.0,0,2207,1.0,0.0,2,0,3,1,1,2.0,301,180000,263403.39131866326,0,7,5,3,4,3,4,6,1,3,3,4,2,3,20,RL,Reg,Inside,No aplicames,PosA,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
535126040,137.0,16492,1966,2002,1517.0,0,1888,0.0,0.0,2,1,2,1,1,2.0,0,190000,278036.913058589,0,6,6,3,3,3,1,5,3,5,4,4,3,3,20,RL,IR1,Corner,No aplicames,PosA,Gable,BrkFace,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
535152010,70.0,8267,1958,1958,1604.0,0,1604,0.0,0.0,2,0,4,2,0,2.0,42,135000,197552.54348899744,0,5,5,3,3,3,1,1,1,3,3,0,1,3,90,RL,Reg,Corner,No aplicames,Feedr,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535152050,70.0,8197,2003,2009,1480.0,0,1480,1.0,0.0,2,0,3,1,0,2.0,252,214000,313157.36523441074,73,7,5,3,4,3,1,6,1,5,4,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,1
535152130,73.0,8050,1959,1959,1143.0,0,1143,1.0,0.0,1,0,3,1,0,1.0,0,136000,199015.89566299,0,5,5,3,3,3,1,4,3,3,3,0,2,3,20,RL,IR1,Inside,No aplicames,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
535152150,70.0,10552,1959,1959,1398.0,0,1700,0.0,1.0,1,1,4,1,1,2.0,0,165500,242184.78479577092,38,5,5,3,3,3,1,3,1,4,4,4,2,3,20,RL,IR1,Inside,No aplicames,Norm,Hip,BrkFace,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535152250,70.0,8400,1957,1957,1314.0,0,1314,1.0,0.0,1,0,3,1,0,1.0,250,145000,212186.0652289232,0,5,6,4,3,3,1,3,1,3,3,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535153070,73.0,8760,1959,1959,1194.0,0,1194,1.0,0.0,1,0,3,1,0,1.0,0,148000,216576.1217509009,120,6,6,3,3,3,1,1,1,3,3,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535154050,73.0,12160,1959,1959,1188.0,0,1188,1.0,0.0,1,0,3,1,0,2.0,0,142000,207796.00870694543,0,5,5,3,3,3,1,3,1,2,3,0,2,3,20,RL,IR1,Inside,No aplicames,Norm,Hip,Plywood,CBlock,Y,Attchd,COD,Abnorml,0,1,1,1,1,1,1,0,1,0
535175070,73.0,9300,1960,1960,1268.0,0,1264,1.0,0.0,1,0,3,1,2,2.0,0,167500,245111.4891437561,143,5,5,3,3,3,1,3,1,3,3,4,1,3,20,RL,Reg,Inside,No aplicames,Feedr,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535175180,87.0,10725,1959,1959,1206.0,0,1206,0.0,0.0,1,0,3,1,0,1.0,0,108538,158829.31826080597,21,5,5,3,3,3,1,3,1,2,3,0,2,3,20,RL,IR1,Inside,No aplicames,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535179020,80.0,10032,1959,1959,1244.0,0,1580,1.0,0.0,1,1,3,1,2,2.0,0,159500,233404.6717518155,188,6,5,3,3,3,1,3,1,5,3,4,1,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
535180130,60.0,8382,1956,1956,832.0,0,1337,0.0,0.0,1,0,3,1,0,1.0,0,108000,158042.03479119795,0,4,5,3,3,3,1,1,1,3,3,0,1,3,50,RL,Reg,Inside,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
535302080,60.0,10950,1952,1952,864.0,0,1064,0.0,1.0,1,0,2,1,0,1.0,0,135000,197552.54348899744,0,5,7,3,3,3,1,4,1,3,2,0,1,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,WdShing,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535302200,119.0,10895,1955,1955,972.0,0,972,0.0,0.0,1,0,3,1,0,1.0,0,122500,179260.6413140903,205,5,6,4,3,3,1,3,1,3,3,0,1,3,20,RL,Reg,Corner,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
535304060,70.0,13587,1958,1958,988.0,0,988,1.0,0.0,1,0,2,1,0,1.0,0,119000,174138.90870511628,0,5,5,3,3,3,3,3,1,3,3,0,1,3,190,RL,Reg,Inside,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
535304180,68.0,7922,1953,2007,1057.0,0,1057,1.0,0.0,1,0,3,1,0,1.0,0,109000,159505.38696519053,52,5,7,4,3,3,1,6,1,3,4,0,1,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,VinylSd,CBlock,Y,Detchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
535325400,65.0,7898,1920,1994,576.0,0,985,0.0,1.0,1,0,2,1,0,2.0,0,105000,153651.97826922024,0,4,7,3,3,3,1,1,1,4,3,0,1,3,30,RL,Reg,Corner,No aplicames,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
535327140,60.0,7200,1955,2007,0.0,0,827,0.0,0.0,1,0,2,1,1,1.0,0,107500,157310.35870420167,0,5,7,3,0,0,0,0,0,5,3,1,1,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,VinylSd,Slab,Y,Detchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
535350030,85.0,10200,1954,2003,1086.0,0,1086,1.0,0.0,1,0,3,1,0,2.0,0,144900,212039.73001152396,0,5,7,3,3,3,1,5,4,4,3,0,1,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
535350040,74.0,5868,1956,2000,936.0,0,936,1.0,0.0,1,0,2,1,0,1.0,0,129000,188772.430445042,240,5,7,3,3,3,1,4,3,5,3,0,3,3,20,RL,Reg,Inside,No aplicames,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535353190,78.0,17503,1948,1950,912.0,0,1458,0.0,1.0,1,0,3,1,1,1.0,192,97500,142676.83696427592,0,6,5,3,3,3,1,1,1,3,3,4,1,3,50,RL,Reg,Inside,No aplicames,Artery,Gable,VinylSd,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
535377090,64.0,6979,1980,1980,1056.0,0,1056,2.0,0.0,0,0,0,2,0,2.0,264,144000,210722.71305493065,56,6,5,3,3,3,1,6,1,4,3,0,1,3,90,RL,Reg,Inside,OldTown,Norm,Gable,Plywood,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,1
535401080,73.0,9830,1959,2006,1063.0,0,1287,1.0,0.0,1,0,3,1,1,2.0,364,162000,237063.0521867969,199,5,7,4,3,3,1,5,3,5,4,4,3,3,20,RL,IR1,Corner,No aplicames,Norm,Gable,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
535425010,96.0,11275,1967,2007,710.0,0,2978,0.0,0.0,2,1,5,1,1,2.0,240,242000,354131.2261062028,0,7,7,4,4,3,1,1,1,5,4,4,3,3,80,RL,Reg,Corner,No aplicames,PosN,Mansard,Wd Sdng,CBlock,Y,BuiltIn,WD ,Normal,0,1,1,0,1,1,1,0,0,0
535450210,60.0,8064,1948,2004,816.0,0,1224,1.0,0.0,1,0,3,1,0,1.0,414,132000,193162.4869670197,0,6,8,3,3,3,1,5,3,3,3,0,1,3,50,RL,Reg,Inside,No aplicames,Artery,Gable,WdShing,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
535453070,75.0,7500,1959,1994,1246.0,0,1246,1.0,0.0,1,1,3,1,0,1.0,218,154000,225356.23479485637,0,5,7,3,3,3,1,2,3,5,4,0,2,3,20,RL,Reg,Inside,No aplicames,Norm,Hip,BrkFace,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
