combo,count
Bsmt Cond + Bsmt Qual + Enclosed Porch,2
Bsmt Cond + Enclosed Porch + Exter Cond,2
Bsmt Qual + Exter Qual + Kitchen AbvGr,2
Bsmt Cond + Enclosed Porch + Exter Qual,2
Bsmt Cond + Enclosed Porch + Fireplace Qu,2
Bsmt Cond + Enclosed Porch + Garage Cond,2
Bsmt Cond + Enclosed Porch + Garage Qual,2
Bsmt Cond + Enclosed Porch + Gr Liv Area,2
Bsmt Cond + Enclosed Porch + Heating QC,2
Bsmt Cond + Enclosed Porch + Kitchen Qual,2
Bsmt Cond + Enclosed Porch + Low Qual Fin SF,2
Bsmt Cond + Enclosed Porch + Utilities,2
Bsmt Qual + Enclosed Porch + Exter Cond,2
Bsmt Qual + Enclosed Porch + Exter Qual,2
Bsmt Qual + Enclosed Porch + Fireplace Qu,2
Enclosed Porch + Fireplace Qu + Utilities,2
Full Bath + Garage Cars + Wood Deck SF,2
Garage Cars + Garage Qual + Screen Porch,2
Enclosed Porch + Kitchen Qual + Utilities,2
Heating QC + Kitchen AbvGr + Kitchen Qual,2
Enclosed Porch + Garage Qual + Low Qual Fin SF,2
Enclosed Porch + Garage Qual + Utilities,2
Enclosed Porch + Gr Liv Area + Heating QC,2
Enclosed Porch + Gr Liv Area + Kitchen Qual,2
Enclosed Porch + Gr Liv Area + Low Qual Fin SF,2
Enclosed Porch + Gr Liv Area + Utilities,2
Enclosed Porch + Garage Cond,2
Gr Liv Area + Kitchen AbvGr + Utilities,2
Enclosed Porch + Heating QC + Low Qual Fin SF,2
Enclosed Porch + Heating QC + Utilities,2
Enclosed Porch + Kitchen Qual + Low Qual Fin SF,2
Enclosed Porch + Low Qual Fin SF + Utilities,2
Enclosed Porch + Garage Cond + Gr Liv Area,2
Garage Cars + Screen Porch,2
Bsmt Cond + Garage Cars + Screen Porch,2
Bsmt Qual + Garage Cars + Screen Porch,2
Bsmt Unf SF + Garage Cars + Screen Porch,2
BsmtFin SF 1 + Garage Cars + Screen Porch,2
Gr Liv Area + Kitchen AbvGr + Open Porch SF,2
Gr Liv Area + Kitchen AbvGr + Low Qual Fin SF,2
BsmtFin SF 2 + Garage Cars + Screen Porch,2
Exter Cond + Garage Cars + Screen Porch,2
Exter Qual + Garage Cars + Screen Porch,2
Fireplace Qu + Garage Cars + Screen Porch,2
Garage Cars + Garage Cond + Screen Porch,2
Heating QC + Kitchen AbvGr + Low Qual Fin SF,2
Heating QC + Kitchen AbvGr + Open Porch SF,2
Heating QC + Kitchen AbvGr + Utilities,2
Kitchen AbvGr + Kitchen Qual + Low Qual Fin SF,2
Enclosed Porch + Garage Cond + Heating QC,2
Garage Area + Garage Cars + Utilities,2
Enclosed Porch + Garage Cond + Kitchen Qual,2
Garage Area + Garage Cars + Low Qual Fin SF,2
Enclosed Porch + Garage Cond + Low Qual Fin SF,2
Garage Area + Garage Cars + Kitchen Qual,2
Enclosed Porch + Garage Cond + Utilities,2
Enclosed Porch + Garage Qual + Gr Liv Area,2
Enclosed Porch + Garage Qual + Heating QC,2
Garage Area + Garage Cars + Heating QC,2
Enclosed Porch + Garage Qual + Kitchen Qual,2
Garage Area + Garage Cars + Gr Liv Area,2
Garage Area + Garage Cars + Garage Qual,2
Garage Area + Garage Cars + Garage Cond,2
Fireplace Qu + Garage Area + Garage Cars,2
Exter Qual + Garage Area + Garage Cars,2
Exter Cond + Garage Area + Garage Cars,2
Bsmt Qual + Garage Area + Garage Cars,2
Bsmt Cond + Garage Area + Garage Cars,2
Garage Area + Garage Cars,2
Kitchen AbvGr + Open Porch SF + Utilities,2
Kitchen AbvGr + Low Qual Fin SF + Utilities,2
Kitchen AbvGr + Low Qual Fin SF + Open Porch SF,2
Kitchen AbvGr + Kitchen Qual + Utilities,2
Kitchen AbvGr + Kitchen Qual + Open Porch SF,2
Bsmt Qual + Fireplace Qu + Kitchen AbvGr,2
Bsmt Unf SF + BsmtFin SF 2 + Kitchen AbvGr,2
Bsmt Qual + Exter Cond + Kitchen AbvGr,2
Garage Area + Kitchen Qual + Wood Deck SF,2
Bsmt Unf SF + Garage Area + Wood Deck SF,2
Garage Area + Half Bath,2
BsmtFin SF 1 + Garage Area + Half Bath,2
BsmtFin SF 1 + Garage Area + Wood Deck SF,2
1st Flr SF + Screen Porch,2
BsmtFin SF 2 + Garage Area + Wood Deck SF,2
1st Flr SF + Bedroom AbvGr + Half Bath,2
1st Flr SF + Bedroom AbvGr + Screen Porch,2
Bsmt Unf SF + Garage Area + Half Bath,2
1st Flr SF + Bsmt Cond + Screen Porch,2
1st Flr SF + Bsmt Qual + Screen Porch,2
Garage Area + Utilities + Wood Deck SF,2
1st Flr SF + Bsmt Unf SF + Screen Porch,2
Garage Area + Open Porch SF + Wood Deck SF,2
1st Flr SF + BsmtFin SF 1 + Screen Porch,2
1st Flr SF + BsmtFin SF 2 + Screen Porch,2
Garage Area + Low Qual Fin SF + Wood Deck SF,2
1st Flr SF + Exter Cond + Screen Porch,2
Exter Cond + Garage Area + Wood Deck SF,2
Exter Qual + Garage Area + Wood Deck SF,2
1st Flr SF + Exter Qual + Screen Porch,2
Bedroom AbvGr + Half Bath,2
Bsmt Qual + Garage Area + Wood Deck SF,2
BsmtFin SF 2 + Garage Area + Half Bath,2
Garage Area + Half Bath + Utilities,2
Bedroom AbvGr + Exter Cond + Wood Deck SF,2
Bedroom AbvGr + BsmtFin SF 2 + Wood Deck SF,2
Bedroom AbvGr + BsmtFin SF 1 + Wood Deck SF,2
Bedroom AbvGr + Bsmt Unf SF + Wood Deck SF,2
Bedroom AbvGr + Bsmt Qual + Wood Deck SF,2
Bedroom AbvGr + Bsmt Cond + Wood Deck SF,2
1st Flr SF + Bedroom AbvGr + Wood Deck SF,2
Bedroom AbvGr + Wood Deck SF,2
Garage Area + Wood Deck SF,2
Garage Area + Half Bath + Low Qual Fin SF,2
Exter Cond + Garage Area + Half Bath,2
Garage Area + Half Bath + Kitchen Qual,2
Garage Area + Half Bath + Heating QC,2
Garage Area + Gr Liv Area + Half Bath,2
Garage Area + Garage Qual + Half Bath,2
Garage Area + Garage Cond + Half Bath,2
Full Bath + Garage Area + Half Bath,2
Bedroom AbvGr + Screen Porch,2
Fireplace Qu + Garage Area + Half Bath,2
Exter Qual + Garage Area + Half Bath,2
Fireplace Qu + Garage Area + Wood Deck SF,2
Bsmt Qual + Garage Area + Half Bath,2
Bedroom AbvGr + Fireplace Qu + Wood Deck SF,2
1st Flr SF + Fireplace Qu + Screen Porch,2
Bedroom AbvGr + Bsmt Unf SF + Half Bath,2
Bedroom AbvGr + Bsmt Unf SF + Screen Porch,2
Bedroom AbvGr + BsmtFin SF 1 + Half Bath,2
Bedroom AbvGr + BsmtFin SF 1 + Screen Porch,2
Bedroom AbvGr + BsmtFin SF 2 + Half Bath,2
Bedroom AbvGr + BsmtFin SF 2 + Screen Porch,2
Bedroom AbvGr + Exter Cond + Half Bath,2
Bedroom AbvGr + Exter Cond + Screen Porch,2
Bedroom AbvGr + Half Bath + Kitchen Qual,2
Bedroom AbvGr + Half Bath + Heating QC,2
Bedroom AbvGr + Exter Qual + Half Bath,2
Bedroom AbvGr + Exter Qual + Screen Porch,2
Bedroom AbvGr + Gr Liv Area + Screen Porch,2
Bedroom AbvGr + Gr Liv Area + Half Bath,2
Bedroom AbvGr + Garage Qual + Screen Porch,2
Bedroom AbvGr + Garage Qual + Half Bath,2
Bedroom AbvGr + Garage Cond + Screen Porch,2
Bedroom AbvGr + Garage Cond + Half Bath,2
Bedroom AbvGr + Fireplace Qu + Half Bath,2
Bedroom AbvGr + Fireplace Qu + Screen Porch,2
Bedroom AbvGr + Garage Area + Half Bath,2
Bedroom AbvGr + Bsmt Qual + Screen Porch,2
Bedroom AbvGr + Bsmt Qual + Half Bath,2
Bedroom AbvGr + Bsmt Cond + Screen Porch,2
Bedroom AbvGr + Half Bath + Utilities,2
1st Flr SF + Garage Area + Half Bath,2
Bsmt Cond + Garage Area + Half Bath,2
Garage Area + Garage Cond + Wood Deck SF,2
1st Flr SF + Garage Cond + Screen Porch,2
Bedroom AbvGr + Screen Porch + Utilities,2
Bedroom AbvGr + Low Qual Fin SF + Screen Porch,2
Bedroom AbvGr + Kitchen Qual + Screen Porch,2
Bedroom AbvGr + Heating QC + Screen Porch,2
Garage Area + Heating QC + Wood Deck SF,2
1st Flr SF + Garage Qual + Screen Porch,2
Bedroom AbvGr + Bsmt Cond + Half Bath,2
Bsmt Qual + BsmtFin SF 2 + Kitchen AbvGr,2
Bedroom AbvGr + Half Bath + Low Qual Fin SF,2
1st Flr SF + Gr Liv Area + Screen Porch,2
Garage Area + Gr Liv Area + Wood Deck SF,2
Garage Area + Garage Qual + Wood Deck SF,2
1st Flr SF + Heating QC + Screen Porch,2
1st Flr SF + Kitchen Qual + Screen Porch,2
1st Flr SF + Low Qual Fin SF + Screen Porch,2
1st Flr SF + Screen Porch + Utilities,2
Bedroom AbvGr + Exter Qual + Wood Deck SF,2
Bsmt Cond + Garage Area + Wood Deck SF,2
Bedroom AbvGr + Full Bath + Half Bath,2
Bedroom AbvGr + Exter Qual + Kitchen AbvGr,2
Bedroom AbvGr + Fireplace Qu + Kitchen AbvGr,2
Kitchen AbvGr + Utilities,2
Kitchen AbvGr + Open Porch SF,2
Kitchen AbvGr + Low Qual Fin SF,2
Kitchen AbvGr + Kitchen Qual,2
Bedroom AbvGr + Full Bath + Kitchen AbvGr,2
Heating QC + Kitchen AbvGr,2
Gr Liv Area + Kitchen AbvGr,2
Garage Qual + Kitchen AbvGr,2
Garage Cond + Kitchen AbvGr,2
Bedroom AbvGr + Garage Cond + Kitchen AbvGr,2
Bedroom AbvGr + Garage Qual + Kitchen AbvGr,2
Bedroom AbvGr + Gr Liv Area + Kitchen AbvGr,2
Full Bath + Kitchen AbvGr,2
Bedroom AbvGr + Heating QC + Kitchen AbvGr,2
Bedroom AbvGr + Kitchen AbvGr + Kitchen Qual,2
Fireplace Qu + Kitchen AbvGr,2
Bedroom AbvGr + Kitchen AbvGr + Open Porch SF,2
Bedroom AbvGr + Kitchen AbvGr + Utilities,2
Exter Qual + Kitchen AbvGr,2
Exter Cond + Kitchen AbvGr,2
1st Flr SF + Bedroom AbvGr + Kitchen AbvGr,2
Bedroom AbvGr + Exter Cond + Kitchen AbvGr,2
BsmtFin SF 1 + Kitchen AbvGr,2
1st Flr SF + Bsmt Cond + Kitchen AbvGr,2
1st Flr SF + Fireplace Qu + Kitchen AbvGr,2
1st Flr SF + Full Bath + Kitchen AbvGr,2
1st Flr SF + Garage Cond + Kitchen AbvGr,2
1st Flr SF + Garage Qual + Kitchen AbvGr,2
1st Flr SF + Exter Qual + Kitchen AbvGr,2
1st Flr SF + Gr Liv Area + Kitchen AbvGr,2
1st Flr SF + Heating QC + Kitchen AbvGr,2
1st Flr SF + Exter Cond + Kitchen AbvGr,2
1st Flr SF + Kitchen AbvGr + Kitchen Qual,2
1st Flr SF + Kitchen AbvGr + Low Qual Fin SF,2
1st Flr SF + BsmtFin SF 2 + Kitchen AbvGr,2
1st Flr SF + Kitchen AbvGr + Open Porch SF,2
1st Flr SF + BsmtFin SF 1 + Kitchen AbvGr,2
1st Flr SF + Kitchen AbvGr + Utilities,2
Bedroom AbvGr + Bsmt Cond + Kitchen AbvGr,2
1st Flr SF + Bsmt Unf SF + Kitchen AbvGr,2
Bedroom AbvGr + Bsmt Qual + Kitchen AbvGr,2
Bedroom AbvGr + Bsmt Unf SF + Kitchen AbvGr,2
1st Flr SF + Bsmt Qual + Kitchen AbvGr,2
Bedroom AbvGr + BsmtFin SF 1 + Kitchen AbvGr,2
Bedroom AbvGr + BsmtFin SF 2 + Kitchen AbvGr,2
BsmtFin SF 2 + Kitchen AbvGr,2
Bedroom AbvGr + Kitchen AbvGr + Low Qual Fin SF,2
Bsmt Cond + Exter Qual + Kitchen AbvGr,2
Bsmt Cond + Bsmt Qual + Kitchen AbvGr,2
Bsmt Cond + Bsmt Unf SF + Kitchen AbvGr,2
Bsmt Cond + BsmtFin SF 1 + Kitchen AbvGr,2
Bedroom AbvGr + Gr Liv Area + Wood Deck SF,2
Bsmt Qual + Kitchen AbvGr,2
Bedroom AbvGr + Heating QC + Wood Deck SF,2
Bsmt Cond + BsmtFin SF 2 + Kitchen AbvGr,2
Bedroom AbvGr + Kitchen Qual + Wood Deck SF,2
Bsmt Cond + Kitchen AbvGr,2
Bsmt Cond + Exter Cond + Kitchen AbvGr,2
Bedroom AbvGr + Kitchen AbvGr,2
1st Flr SF + Kitchen AbvGr,2
Bedroom AbvGr + Utilities + Wood Deck SF,2
Bedroom AbvGr + Low Qual Fin SF + Wood Deck SF,2
Bsmt Cond + Kitchen AbvGr + Kitchen Qual,2
Bsmt Cond + Heating QC + Kitchen AbvGr,2
Bsmt Cond + Gr Liv Area + Kitchen AbvGr,2
Bsmt Cond + Garage Qual + Kitchen AbvGr,2
Bsmt Cond + Fireplace Qu + Kitchen AbvGr,2
Bsmt Cond + Garage Cond + Kitchen AbvGr,2
Bedroom AbvGr + Open Porch SF + Wood Deck SF,2
Bsmt Cond + Full Bath + Kitchen AbvGr,2
Bedroom AbvGr + Garage Qual + Wood Deck SF,2
Bedroom AbvGr + Garage Cond + Wood Deck SF,2
Bsmt Qual + BsmtFin SF 1 + Kitchen AbvGr,2
Bsmt Qual + Bsmt Unf SF + Kitchen AbvGr,2
Bsmt Cond + Kitchen AbvGr + Utilities,2
Bsmt Cond + Kitchen AbvGr + Low Qual Fin SF,2
Bsmt Unf SF + Kitchen AbvGr,2
Bsmt Cond + Kitchen AbvGr + Open Porch SF,2
Enclosed Porch + Exter Qual + Kitchen AbvGr,1
Exter Cond + Garage Area + Kitchen AbvGr,1
Half Bath + Low Qual Fin SF + Open Porch SF,1
Enclosed Porch + Open Porch SF + Utilities,1
Garage Area + Half Bath + Open Porch SF,1
Enclosed Porch + Low Qual Fin SF + Open Porch SF,1
Enclosed Porch + Gr Liv Area + Open Porch SF,1
Enclosed Porch + Kitchen Qual + Open Porch SF,1
Enclosed Porch + Kitchen AbvGr + Utilities,1
Enclosed Porch + Kitchen AbvGr + Open Porch SF,1
Enclosed Porch + Kitchen AbvGr + Low Qual Fin SF,1
Garage Cond + Half Bath + Open Porch SF,1
Enclosed Porch + Heating QC + Kitchen AbvGr,1
Enclosed Porch + Kitchen AbvGr + Kitchen Qual,1
1st Flr SF + Full Bath + Screen Porch,1
Enclosed Porch + Heating QC + Open Porch SF,1
1st Flr SF + Garage Area + Screen Porch,1
Enclosed Porch + Full Bath + Open Porch SF,1
Half Bath + Kitchen Qual + Open Porch SF,1
Enclosed Porch + Full Bath + Kitchen AbvGr,1
Enclosed Porch + Full Bath + Gr Liv Area,1
Enclosed Porch + Full Bath + Heating QC,1
Enclosed Porch + Garage Area + Utilities,1
Enclosed Porch + Garage Area + Open Porch SF,1
Enclosed Porch + Garage Area + Low Qual Fin SF,1
Enclosed Porch + Garage Area + Kitchen Qual,1
Enclosed Porch + Garage Area + Kitchen AbvGr,1
Fireplace Qu + Garage Area + Kitchen AbvGr,1
Enclosed Porch + Garage Area + Heating QC,1
Enclosed Porch + Garage Area + Gr Liv Area,1
Enclosed Porch + Garage Area + Garage Qual,1
Enclosed Porch + Full Bath + Kitchen Qual,1
Enclosed Porch + Garage Area + Garage Cond,1
Enclosed Porch + Full Bath + Low Qual Fin SF,1
Enclosed Porch + Full Bath + Garage Qual,1
Enclosed Porch + Garage Cond + Kitchen AbvGr,1
Enclosed Porch + Exter Qual + Open Porch SF,1
Enclosed Porch + Garage Qual + Open Porch SF,1
Enclosed Porch + Fireplace Qu + Full Bath,1
Enclosed Porch + Fireplace Qu + Garage Area,1
Enclosed Porch + Full Bath + Utilities,1
Enclosed Porch + Gr Liv Area + Kitchen AbvGr,1
Half Bath + Heating QC + Open Porch SF,1
Garage Qual + Half Bath + Open Porch SF,1
Enclosed Porch + Fireplace Qu + Kitchen AbvGr,1
Enclosed Porch + Full Bath + Garage Cond,1
Gr Liv Area + Half Bath + Open Porch SF,1
1st Flr SF + Half Bath + Screen Porch,1
Enclosed Porch + Garage Qual + Kitchen AbvGr,1
Enclosed Porch + Fireplace Qu + Open Porch SF,1
Enclosed Porch + Garage Cond + Open Porch SF,1
Enclosed Porch + Full Bath + Garage Area,1
Exter Qual + Garage Area + Kitchen AbvGr,1
Bedroom AbvGr + Half Bath + Open Porch SF,1
Full Bath + Garage Area + Kitchen AbvGr,1
Gr Liv Area + Half Bath + Wood Deck SF,1
Garage Cond + Half Bath + Wood Deck SF,1
Garage Cars + Half Bath + Wood Deck SF,1
Full Bath + Half Bath + Wood Deck SF,1
Fireplace Qu + Half Bath + Wood Deck SF,1
Exter Qual + Half Bath + Wood Deck SF,1
Exter Cond + Half Bath + Wood Deck SF,1
BsmtFin SF 2 + Half Bath + Wood Deck SF,1
BsmtFin SF 1 + Half Bath + Wood Deck SF,1
Bsmt Unf SF + Half Bath + Wood Deck SF,1
Bsmt Qual + Half Bath + Wood Deck SF,1
Bsmt Cond + Half Bath + Wood Deck SF,1
1st Flr SF + Half Bath + Wood Deck SF,1
Half Bath + Wood Deck SF,1
Exter Cond + Half Bath + Open Porch SF,1
Screen Porch + Utilities + Wood Deck SF,1
Open Porch SF + Screen Porch + Wood Deck SF,1
Open Porch SF + Screen Porch + Utilities,1
Low Qual Fin SF + Screen Porch + Wood Deck SF,1
Low Qual Fin SF + Open Porch SF + Screen Porch,1
Kitchen Qual + Screen Porch + Wood Deck SF,1
Kitchen Qual + Open Porch SF + Screen Porch,1
Garage Qual + Half Bath + Wood Deck SF,1
Half Bath + Heating QC + Wood Deck SF,1
Garage Area + Garage Cond + Kitchen AbvGr,1
Half Bath + Kitchen Qual + Wood Deck SF,1
Half Bath + Open Porch SF,1
Enclosed Porch + Garage Cars + Utilities,1
Enclosed Porch + Garage Cars + Low Qual Fin SF,1
Bsmt Cond + Half Bath + Open Porch SF,1
Bsmt Qual + Half Bath + Open Porch SF,1
Bsmt Unf SF + Half Bath + Open Porch SF,1
BsmtFin SF 1 + Half Bath + Open Porch SF,1
Enclosed Porch + Garage Cars + Kitchen Qual,1
Enclosed Porch + Garage Cars + Heating QC,1
Enclosed Porch + Garage Cars + Gr Liv Area,1
Enclosed Porch + Garage Cars + Garage Qual,1
Enclosed Porch + Garage Cars + Garage Cond,1
Enclosed Porch + Fireplace Qu + Garage Cars,1
Enclosed Porch + Exter Qual + Garage Cars,1
Enclosed Porch + Exter Cond + Garage Cars,1
Bsmt Qual + Enclosed Porch + Garage Cars,1
Bsmt Cond + Enclosed Porch + Garage Cars,1
Enclosed Porch + Garage Cars,1
BsmtFin SF 2 + Half Bath + Open Porch SF,1
Half Bath + Utilities + Wood Deck SF,1
Half Bath + Low Qual Fin SF + Wood Deck SF,1
Heating QC + Screen Porch + Wood Deck SF,1
Heating QC + Open Porch SF + Screen Porch,1
Bedroom AbvGr + Full Bath + Screen Porch,1
Gr Liv Area + Screen Porch + Wood Deck SF,1
Bsmt Qual + Screen Porch + Wood Deck SF,1
Bsmt Qual + Open Porch SF + Screen Porch,1
Full Bath + Half Bath + Open Porch SF,1
Bsmt Cond + Screen Porch + Wood Deck SF,1
Bsmt Cond + Open Porch SF + Screen Porch,1
Bedroom AbvGr + Screen Porch + Wood Deck SF,1
1st Flr SF + Half Bath + Open Porch SF,1
Bedroom AbvGr + Garage Cars + Wood Deck SF,1
Bedroom AbvGr + Garage Cars + Screen Porch,1
1st Flr SF + Screen Porch + Wood Deck SF,1
1st Flr SF + Open Porch SF + Screen Porch,1
1st Flr SF + Garage Cars + Screen Porch,1
Screen Porch + Wood Deck SF,1
Open Porch SF + Screen Porch,1
Garage Area + Kitchen AbvGr + Utilities,1
Garage Area + Kitchen AbvGr + Open Porch SF,1
Garage Area + Kitchen AbvGr + Low Qual Fin SF,1
Garage Area + Kitchen AbvGr + Kitchen Qual,1
Garage Area + Heating QC + Kitchen AbvGr,1
Garage Area + Gr Liv Area + Kitchen AbvGr,1
Garage Area + Garage Qual + Kitchen AbvGr,1
Bsmt Unf SF + Open Porch SF + Screen Porch,1
Bsmt Unf SF + Screen Porch + Wood Deck SF,1
BsmtFin SF 1 + Open Porch SF + Screen Porch,1
Garage Area + Screen Porch,1
Gr Liv Area + Open Porch SF + Screen Porch,1
Garage Qual + Screen Porch + Wood Deck SF,1
Garage Qual + Open Porch SF + Screen Porch,1
Garage Cond + Screen Porch + Wood Deck SF,1
Garage Cond + Open Porch SF + Screen Porch,1
Garage Cars + Screen Porch + Wood Deck SF,1
Exter Qual + Half Bath + Open Porch SF,1
Full Bath + Screen Porch,1
Garage Cars + Open Porch SF + Screen Porch,1
Fireplace Qu + Half Bath + Open Porch SF,1
BsmtFin SF 1 + Screen Porch + Wood Deck SF,1
Half Bath + Screen Porch,1
Fireplace Qu + Screen Porch + Wood Deck SF,1
Fireplace Qu + Open Porch SF + Screen Porch,1
Exter Qual + Screen Porch + Wood Deck SF,1
Exter Qual + Open Porch SF + Screen Porch,1
Exter Cond + Screen Porch + Wood Deck SF,1
Exter Cond + Open Porch SF + Screen Porch,1
BsmtFin SF 2 + Screen Porch + Wood Deck SF,1
BsmtFin SF 2 + Open Porch SF + Screen Porch,1
Bedroom AbvGr + Open Porch SF + Screen Porch,1
Bsmt Qual + Enclosed Porch + Open Porch SF,1
Enclosed Porch + Exter Qual + Garage Area,1
BsmtFin SF 1 + Full Bath + Screen Porch,1
Enclosed Porch + Full Bath,1
BsmtFin SF 1 + Garage Area + Screen Porch,1
BsmtFin SF 1 + Half Bath + Screen Porch,1
BsmtFin SF 2 + Enclosed Porch,1
BsmtFin SF 1 + Enclosed Porch,1
Bsmt Unf SF + Enclosed Porch,1
BsmtFin SF 2 + Full Bath + Screen Porch,1
Bedroom AbvGr + Enclosed Porch,1
1st Flr SF + Enclosed Porch,1
BsmtFin SF 2 + Garage Area + Screen Porch,1
BsmtFin SF 2 + Half Bath + Screen Porch,1
Exter Cond + Full Bath + Screen Porch,1
Exter Cond + Garage Area + Screen Porch,1
1st Flr SF + Garage Area + Wood Deck SF,1
Exter Cond + Half Bath + Screen Porch,1
Exter Qual + Full Bath + Screen Porch,1
Exter Qual + Garage Area + Screen Porch,1
Exter Qual + Half Bath + Screen Porch,1
Fireplace Qu + Full Bath + Screen Porch,1
Fireplace Qu + Garage Area + Screen Porch,1
Fireplace Qu + Half Bath + Screen Porch,1
Enclosed Porch + Garage Area,1
Bsmt Unf SF + Half Bath + Screen Porch,1
Full Bath + Garage Cond + Screen Porch,1
Enclosed Porch + Kitchen AbvGr,1
1st Flr SF + Enclosed Porch + Low Qual Fin SF,1
1st Flr SF + Enclosed Porch + Kitchen Qual,1
1st Flr SF + Enclosed Porch + Kitchen AbvGr,1
1st Flr SF + Enclosed Porch + Heating QC,1
1st Flr SF + Enclosed Porch + Gr Liv Area,1
1st Flr SF + Enclosed Porch + Garage Qual,1
1st Flr SF + Enclosed Porch + Garage Cond,1
1st Flr SF + Enclosed Porch + Garage Area,1
1st Flr SF + Enclosed Porch + Full Bath,1
1st Flr SF + Enclosed Porch + Fireplace Qu,1
1st Flr SF + Enclosed Porch + Exter Qual,1
1st Flr SF + Enclosed Porch + Exter Cond,1
1st Flr SF + BsmtFin SF 2 + Enclosed Porch,1
1st Flr SF + BsmtFin SF 1 + Enclosed Porch,1
1st Flr SF + Bsmt Unf SF + Enclosed Porch,1
1st Flr SF + Bsmt Qual + Enclosed Porch,1
1st Flr SF + Bsmt Cond + Enclosed Porch,1
1st Flr SF + Bedroom AbvGr + Enclosed Porch,1
Garage Area + Kitchen AbvGr,1
Enclosed Porch + Open Porch SF,1
Bsmt Unf SF + Garage Area + Screen Porch,1
Full Bath + Garage Area + Screen Porch,1
Full Bath + Garage Qual + Screen Porch,1
1st Flr SF + Enclosed Porch + Utilities,1
Half Bath + Low Qual Fin SF + Screen Porch,1
Garage Cars + Kitchen AbvGr + Utilities,1
Garage Cars + Kitchen AbvGr + Open Porch SF,1
Garage Cars + Kitchen AbvGr + Low Qual Fin SF,1
Garage Cars + Kitchen AbvGr + Kitchen Qual,1
Garage Cars + Heating QC + Kitchen AbvGr,1
Garage Cars + Gr Liv Area + Kitchen AbvGr,1
Garage Cars + Garage Qual + Kitchen AbvGr,1
Garage Cars + Garage Cond + Kitchen AbvGr,1
Bedroom AbvGr + Full Bath + Wood Deck SF,1
Full Bath + Garage Cars + Kitchen AbvGr,1
Fireplace Qu + Garage Cars + Kitchen AbvGr,1
Garage Cars + Kitchen AbvGr,1
Exter Qual + Garage Cars + Kitchen AbvGr,1
Exter Cond + Garage Cars + Kitchen AbvGr,1
1st Flr SF + Garage Cars + Kitchen AbvGr,1
BsmtFin SF 2 + Garage Cars + Kitchen AbvGr,1
Bedroom AbvGr + Garage Cars + Kitchen AbvGr,1
BsmtFin SF 1 + Garage Cars + Kitchen AbvGr,1
Bsmt Unf SF + Garage Cars + Kitchen AbvGr,1
Bsmt Cond + Garage Cars + Kitchen AbvGr,1
Bsmt Qual + Garage Cars + Kitchen AbvGr,1
Half Bath + Screen Porch + Utilities,1
Half Bath + Kitchen Qual + Screen Porch,1
Full Bath + Gr Liv Area + Screen Porch,1
Half Bath + Heating QC + Screen Porch,1
Full Bath + Half Bath + Screen Porch,1
Full Bath + Heating QC + Screen Porch,1
Full Bath + Kitchen Qual + Screen Porch,1
Full Bath + Low Qual Fin SF + Screen Porch,1
Full Bath + Garage Area + Garage Cars,1
Full Bath + Screen Porch + Utilities,1
Garage Area + Garage Cond + Screen Porch,1
BsmtFin SF 2 + Garage Area + Garage Cars,1
BsmtFin SF 1 + Garage Area + Garage Cars,1
Bsmt Unf SF + Garage Area + Garage Cars,1
Garage Area + Garage Qual + Screen Porch,1
1st Flr SF + Garage Area + Garage Cars,1
Garage Area + Gr Liv Area + Screen Porch,1
Garage Area + Half Bath + Screen Porch,1
Garage Area + Heating QC + Screen Porch,1
Garage Area + Kitchen Qual + Screen Porch,1
Garage Area + Low Qual Fin SF + Screen Porch,1
Garage Area + Screen Porch + Utilities,1
Garage Cond + Half Bath + Screen Porch,1
Garage Qual + Half Bath + Screen Porch,1
Gr Liv Area + Half Bath + Screen Porch,1
1st Flr SF + Enclosed Porch + Open Porch SF,1
1st Flr SF + Garage Area + Kitchen AbvGr,1
Enclosed Porch + Exter Qual + Full Bath,1
BsmtFin SF 1 + Enclosed Porch + Low Qual Fin SF,1
BsmtFin SF 1 + Enclosed Porch + Kitchen AbvGr,1
BsmtFin SF 1 + Enclosed Porch + Heating QC,1
BsmtFin SF 1 + Enclosed Porch + Gr Liv Area,1
BsmtFin SF 1 + Enclosed Porch + Garage Qual,1
BsmtFin SF 1 + Enclosed Porch + Garage Cond,1
BsmtFin SF 1 + Enclosed Porch + Garage Area,1
BsmtFin SF 1 + Enclosed Porch + Full Bath,1
BsmtFin SF 1 + Enclosed Porch + Fireplace Qu,1
BsmtFin SF 1 + Enclosed Porch + Exter Qual,1
BsmtFin SF 1 + Enclosed Porch + Exter Cond,1
BsmtFin SF 1 + BsmtFin SF 2 + Enclosed Porch,1
Bsmt Unf SF + Garage Area + Kitchen AbvGr,1
Bsmt Unf SF + Enclosed Porch + Utilities,1
Bsmt Unf SF + Enclosed Porch + Open Porch SF,1
Bsmt Unf SF + Enclosed Porch + Low Qual Fin SF,1
Bsmt Unf SF + Enclosed Porch + Kitchen Qual,1
Bsmt Unf SF + Enclosed Porch + Kitchen AbvGr,1
Bsmt Unf SF + Enclosed Porch + Heating QC,1
Bsmt Unf SF + Enclosed Porch + Gr Liv Area,1
Bsmt Unf SF + Enclosed Porch + Garage Qual,1
Bsmt Unf SF + Enclosed Porch + Garage Cond,1
BsmtFin SF 1 + Enclosed Porch + Kitchen Qual,1
